question_id,model,Strict-Hit@1,Strict-Hit@5,Strict-Hit@10,Strict-MRR@10,nDCG@10
q_0440,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0441,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0441,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0441,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_0441,WithoutText,1.0,1.0,1.0,1.0,1.0
q_0442,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0442,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0442,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0442,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0443,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0443,WithoutEntity,0.0,1.0,1.0,0.5,0.42495889834839423
q_0443,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0443,WithoutText,0.0,0.0,1.0,0.15079365079365073,0.22965015444213396
q_0444,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_0444,WithoutEntity,0.0,0.0,0.0,0.0,0.0834419381745507
q_0444,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_0444,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0445,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_0445,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0445,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_0445,WithoutText,0.0,1.0,1.0,0.5,0.42495889834839423
q_0446,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_0446,WithoutEntity,0.0,1.0,1.0,0.25,0.290079576414554
q_0446,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_0446,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0447,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0447,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0447,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0447,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0448,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0448,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0448,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0448,WithoutText,0.0,1.0,1.0,0.27777777777777773,0.30564370398136576
q_0449,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0449,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0449,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0449,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0450,AliasAwareFusion,0.0,1.0,1.0,0.5,0.4966392596877323
q_0450,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_0450,WithoutPhrase,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_0450,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0451,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0451,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0451,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0451,WithoutText,0.0,1.0,1.0,0.20000000000000004,0.2605623555630197
q_0452,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0452,WithoutEntity,1.0,1.0,1.0,1.0,0.95583058934618
q_0452,WithoutPhrase,0.0,1.0,1.0,0.4444444444444444,0.758135054433604
q_0452,WithoutText,0.0,0.3333333333333333,1.0,0.17777777777777773,0.28843107393191353
q_0453,AliasAwareFusion,0.0,1.0,1.0,0.3333333333333333,0.6254336383564085
q_0453,WithoutEntity,0.0,0.0,0.0,0.0,0.4003312601969992
q_0453,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_0453,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0454,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0454,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0454,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_0454,WithoutText,1.0,1.0,1.0,1.0,1.0
q_0455,AliasAwareFusion,0.0,1.0,1.0,0.5,0.4966392596877323
q_0455,WithoutEntity,0.0,0.0,1.0,0.1428571428571428,0.2623848676636572
q_0455,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0455,WithoutText,0.0,0.0,1.0,0.125,0.2483196298438661
q_0456,AliasAwareFusion,0.0,1.0,1.0,0.25,0.3390090350877799
q_0456,WithoutEntity,0.0,0.0,1.0,0.125,0.2483196298438661
q_0456,WithoutPhrase,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_0456,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0457,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7852134991855584
q_0457,WithoutEntity,1.0,1.0,1.0,1.0,0.7852134991855584
q_0457,WithoutPhrase,1.0,1.0,1.0,1.0,0.7978637366933587
q_0457,WithoutText,0.0,1.0,1.0,0.2611111111111111,0.29580463036418764
q_0458,AliasAwareFusion,0.0,1.0,1.0,0.5,0.6174559518700963
q_0458,WithoutEntity,0.0,1.0,1.0,0.5,0.6122420791701899
q_0458,WithoutPhrase,0.0,1.0,1.0,0.5,0.5492787168117745
q_0458,WithoutText,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8083196327827981
q_0459,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7978637366933587
q_0459,WithoutEntity,1.0,1.0,1.0,1.0,0.8178747578506881
q_0459,WithoutPhrase,1.0,1.0,1.0,1.0,0.7697644779771182
q_0459,WithoutText,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6521514112629653
q_0460,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0460,WithoutEntity,0.0,0.0,1.0,0.1666666666666666,0.280390126950546
q_0460,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0460,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0461,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7025091929134458
q_0461,WithoutEntity,0.0,1.0,1.0,0.5,0.42495889834839423
q_0461,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0461,WithoutText,0.6666666666666666,1.0,1.0,0.8333333333333334,0.7476112187330274
q_0462,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0462,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0462,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_0462,WithoutText,0.0,1.0,1.0,0.3055555555555555,0.4768921860244643
q_0463,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0463,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0463,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0463,WithoutText,0.0,1.0,1.0,0.25,0.3390090350877799
q_0464,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0464,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0464,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0464,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0465,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0465,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0465,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_0465,WithoutText,1.0,1.0,1.0,1.0,1.0
q_0466,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0466,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0466,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0466,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0467,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0467,WithoutEntity,0.0,1.0,1.0,0.5,0.4966392596877323
q_0467,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0467,WithoutText,0.0,1.0,1.0,0.5,0.4966392596877323
q_0468,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0468,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0468,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0468,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0469,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0469,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0469,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0469,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0470,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0470,WithoutEntity,0.0,0.0,1.0,0.10000000000000002,0.2275387085989112
q_0470,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0470,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0471,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0471,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0471,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0471,WithoutText,0.0,1.0,1.0,0.20000000000000004,0.3045129678946485
q_0472,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0472,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0472,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0472,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0473,AliasAwareFusion,0.3333333333333333,0.6666666666666666,1.0,0.5555555555555555,0.44614133369492964
q_0473,WithoutEntity,0.0,1.0,1.0,0.5,0.42495889834839423
q_0473,WithoutPhrase,0.0,0.0,1.0,0.12261904761904759,0.2105639814416027
q_0473,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0474,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0474,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0474,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0474,WithoutText,0.0,1.0,1.0,0.4444444444444444,0.4622852736236502
q_0475,AliasAwareFusion,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_0475,WithoutEntity,0.0,0.0,1.0,0.10000000000000002,0.1946978557406183
q_0475,WithoutPhrase,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_0475,WithoutText,0.0,1.0,1.0,0.25,0.290079576414554
q_0476,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0476,WithoutEntity,0.0,1.0,1.0,0.5,0.4966392596877323
q_0476,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0476,WithoutText,0.0,0.3333333333333333,1.0,0.17777777777777773,0.28843107393191353
q_0477,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0477,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0477,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_0477,WithoutText,1.0,1.0,1.0,1.0,1.0
q_0478,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0478,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0478,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0478,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0479,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_0479,WithoutEntity,1.0,1.0,1.0,1.0,0.7978637366933587
q_0479,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_0479,WithoutText,1.0,1.0,1.0,1.0,0.7894302450214918
q_0480,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0480,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0480,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0480,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0481,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0481,WithoutEntity,0.0,0.0,1.0,0.1666666666666666,0.280390126950546
q_0481,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0481,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0482,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0482,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0482,WithoutPhrase,0.0,1.0,1.0,0.5,0.4966392596877323
q_0482,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0483,AliasAwareFusion,0.0,1.0,1.0,0.25,0.4722048185638658
q_0483,WithoutEntity,0.0,1.0,1.0,0.5,0.5692897379691039
q_0483,WithoutPhrase,0.0,0.0,0.0,0.0,0.2886616792414193
q_0483,WithoutText,0.0,0.3333333333333333,1.0,0.19444444444444442,0.25664064847579554
q_0484,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0484,WithoutEntity,1.0,1.0,1.0,1.0,0.8935773014954859
q_0484,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0484,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0485,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0485,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_0485,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0485,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0486,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0486,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0486,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0486,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0487,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0487,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0487,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_0487,WithoutText,0.0,1.0,1.0,0.4444444444444444,0.5872865023809717
q_0488,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0488,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0488,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0488,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0489,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0489,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0489,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0489,WithoutText,0.0,0.6666666666666666,1.0,0.28888888888888886,0.3605141181776423
q_0490,AliasAwareFusion,0.0,0.3333333333333333,1.0,0.19444444444444442,0.25664064847579554
q_0490,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0490,WithoutPhrase,0.0,0.3333333333333333,1.0,0.19444444444444442,0.25664064847579554
q_0490,WithoutText,0.0,1.0,1.0,0.2333333333333333,0.28024050279737595
q_0491,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0491,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0491,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0491,WithoutText,0.0,1.0,1.0,0.3055555555555555,0.32120783154817745
q_0492,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0492,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0492,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0492,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0493,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0493,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0493,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0493,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0494,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_0494,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0494,WithoutPhrase,0.0,1.0,1.0,0.5,0.42495889834839423
q_0494,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0495,AliasAwareFusion,1.0,1.0,1.0,1.0,0.95188972012643
q_0495,WithoutEntity,1.0,1.0,1.0,1.0,0.9467317814539461
q_0495,WithoutPhrase,1.0,1.0,1.0,1.0,0.914095317597828
q_0495,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0496,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0496,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0496,WithoutPhrase,0.0,1.0,1.0,0.5,0.42495889834839423
q_0496,WithoutText,0.0,1.0,1.0,0.25,0.290079576414554
q_0497,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7978637366933587
q_0497,WithoutEntity,1.0,1.0,1.0,1.0,0.7646065393046344
q_0497,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0497,WithoutText,1.0,1.0,1.0,1.0,0.8178747578506881
q_0498,AliasAwareFusion,0.0,1.0,1.0,0.25,0.290079576414554
q_0498,WithoutEntity,0.0,1.0,1.0,0.25,0.290079576414554
q_0498,WithoutPhrase,0.0,1.0,1.0,0.25,0.290079576414554
q_0498,WithoutText,0.0,1.0,1.0,0.5,0.42495889834839423
q_0499,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0499,WithoutEntity,0.0,1.0,1.0,0.25,0.290079576414554
q_0499,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0499,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0500,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0500,WithoutEntity,0.0,1.0,1.0,0.20000000000000004,0.2605623555630197
q_0500,WithoutPhrase,1.0,1.0,1.0,1.0,0.7618286746217985
q_0500,WithoutText,0.0,1.0,1.0,0.2333333333333333,0.28024050279737595
q_0501,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0501,WithoutEntity,1.0,1.0,1.0,1.0,0.7763672830184426
q_0501,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0501,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0502,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0502,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0502,WithoutPhrase,0.0,1.0,1.0,0.5,0.42495889834839423
q_0502,WithoutText,0.0,1.0,1.0,0.5,0.42495889834839423
q_0503,AliasAwareFusion,0.0,1.0,1.0,0.5,0.42495889834839423
q_0503,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_0503,WithoutPhrase,0.0,1.0,1.0,0.5,0.42495889834839423
q_0503,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0504,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_0504,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_0504,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_0504,WithoutText,0.6666666666666666,1.0,1.0,0.8333333333333334,0.7350130845568267
q_0505,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7978637366933587
q_0505,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0505,WithoutPhrase,1.0,1.0,1.0,1.0,0.8178747578506881
q_0505,WithoutText,1.0,1.0,1.0,1.0,0.7978637366933587
q_0506,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_0506,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_0506,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_0506,WithoutText,1.0,1.0,1.0,1.0,1.0
q_0507,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0507,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_0507,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0507,WithoutText,0.0,1.0,1.0,0.5,0.4966392596877323
q_0508,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0508,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0508,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0508,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0509,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7697644779771182
q_0509,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0509,WithoutPhrase,1.0,1.0,1.0,1.0,0.7697644779771182
q_0509,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0510,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0510,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0510,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0510,WithoutText,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_0511,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7688571677586471
q_0511,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0511,WithoutPhrase,1.0,1.0,1.0,1.0,0.7741663480046679
q_0511,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0512,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7852134991855584
q_0512,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0512,WithoutPhrase,1.0,1.0,1.0,1.0,0.7604397422803805
q_0512,WithoutText,1.0,1.0,1.0,1.0,0.7763672830184426
q_0513,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8178747578506881
q_0513,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0513,WithoutPhrase,1.0,1.0,1.0,1.0,0.8178747578506881
q_0513,WithoutText,0.0,1.0,1.0,0.3333333333333333,0.6254336383564085
q_0514,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0514,WithoutEntity,0.0,1.0,1.0,0.5,0.42495889834839423
q_0514,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0514,WithoutText,0.0,0.0,1.0,0.15873015873015867,0.23478566947427515
q_0515,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_0515,WithoutEntity,0.0,0.0,1.0,0.1428571428571428,0.2623848676636572
q_0515,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_0515,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_0516,AliasAwareFusion,1.0,1.0,1.0,1.0,0.9402396560868356
q_0516,WithoutEntity,0.0,0.0,1.0,0.125,0.2483196298438661
q_0516,WithoutPhrase,1.0,1.0,1.0,1.0,0.95583058934618
q_0516,WithoutText,1.0,1.0,1.0,1.0,1.0
q_0517,AliasAwareFusion,0.6666666666666666,1.0,1.0,0.8333333333333334,0.590682244936117
q_0517,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_0517,WithoutPhrase,1.0,1.0,1.0,1.0,0.7978637366933587
q_0517,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0518,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0518,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0518,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0518,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0519,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0519,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0519,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0519,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0520,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0520,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0520,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0520,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0521,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0521,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0521,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0521,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0522,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7646065393046344
q_0522,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0522,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0522,WithoutText,1.0,1.0,1.0,1.0,0.8556691603792904
q_0523,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7604397422803805
q_0523,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0523,WithoutPhrase,1.0,1.0,1.0,1.0,0.7697644779771182
q_0523,WithoutText,0.0,1.0,1.0,0.4444444444444444,0.39556325193725916
q_0524,AliasAwareFusion,0.6666666666666666,1.0,1.0,0.7333333333333334,0.5358833973409922
q_0524,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0524,WithoutPhrase,0.0,0.0,0.6666666666666666,0.08888888888888886,0.14487301341567818
q_0524,WithoutText,0.0,0.0,0.0,0.0,0.0
q_0525,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0525,WithoutEntity,0.0,0.0,1.0,0.1428571428571428,0.3079565775845435
q_0525,WithoutPhrase,0.0,1.0,1.0,0.5,0.42495889834839423
q_0525,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0526,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0526,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0526,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0526,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0527,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0527,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0527,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0527,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0528,AliasAwareFusion,0.0,1.0,1.0,0.3333333333333333,0.3657372337984565
q_0528,WithoutEntity,0.0,0.0,0.0,0.0,0.1821252421493118
q_0528,WithoutPhrase,0.0,1.0,1.0,0.3333333333333333,0.36458593850650617
q_0528,WithoutText,0.0,1.0,1.0,0.3055555555555555,0.32120783154817745
q_0529,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_0529,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0529,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0529,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_0530,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7013578976214955
q_0530,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_0530,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_0530,WithoutText,0.0,0.0,0.3333333333333333,0.047619047619047596,0.18365690706000473
q_0531,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7978637366933587
q_0531,WithoutEntity,0.0,1.0,1.0,0.5,0.5492787168117745
q_0531,WithoutPhrase,1.0,1.0,1.0,1.0,0.8178747578506881
